100,1000,4,0.012172937393188477
100,1000,4,0.01165318489074707
100,1000,4,0.012438297271728516
100,1000,4,0.015607118606567383
100,1000,4,0.007773399353027344
100,1000,4,0.009802818298339844
100,1000,4,0.009267568588256836
100,1000,4,0.01166677474975586
100,1000,4,0.011976003646850586
100,1000,4,0.006766319274902344
100,1000,8,0.013993263244628906
100,1000,8,0.013311386108398438
100,1000,8,0.008481264114379883
100,1000,8,0.017549514770507812
100,1000,8,0.013829231262207031
100,1000,8,0.016042232513427734
100,1000,8,0.015299320220947266
100,1000,8,0.008816957473754883
100,1000,8,0.013523578643798828
100,1000,8,0.011998176574707031
100,1000,16,0.03484654426574707
100,1000,16,0.03614687919616699
100,1000,16,0.03155708312988281
100,1000,16,0.03439188003540039
100,1000,16,0.032898664474487305
100,1000,16,0.034218788146972656
100,1000,16,0.01578354835510254
100,1000,16,0.03325152397155762
100,1000,16,0.04033970832824707
100,1000,16,0.029967069625854492
100,1000,32,0.06314516067504883
100,1000,32,0.06860780715942383
100,1000,32,0.08010125160217285
100,1000,32,0.060231685638427734
100,1000,32,0.0500340461730957
100,1000,32,0.06380629539489746
100,1000,32,0.07302451133728027
100,1000,32,0.060363054275512695
100,1000,32,0.0652456283569336
100,1000,32,0.031386375427246094
100,1000,64,0.11129212379455566
100,1000,64,0.1886899471282959
100,1000,64,0.16486072540283203
100,1000,64,0.17392230033874512
100,1000,64,0.1298685073852539
100,1000,64,0.1676933765411377
100,1000,64,0.15242886543273926
100,1000,64,0.1509401798248291
100,1000,64,0.15879535675048828
100,1000,64,0.07345986366271973
100,128,10,0.002803802490234375
100,128,10,0.005558967590332031
100,128,10,0.007415056228637695
100,128,10,0.0030922889709472656
100,128,10,0.002889871597290039
100,128,10,0.006078004837036133
100,128,10,0.0025374889373779297
100,128,10,0.0028820037841796875
100,128,10,0.005017280578613281
100,128,10,0.0030324459075927734
100,256,10,0.003007650375366211
100,256,10,0.0033941268920898438
100,256,10,0.006746768951416016
100,256,10,0.007072925567626953
100,256,10,0.0071909427642822266
100,256,10,0.008143424987792969
100,256,10,0.0070438385009765625
100,256,10,0.0093841552734375
100,256,10,0.002895832061767578
100,256,10,0.0028493404388427734
100,512,10,0.012141227722167969
100,512,10,0.004774332046508789
100,512,10,0.009438514709472656
100,512,10,0.004854679107666016
100,512,10,0.010468244552612305
100,512,10,0.01062631607055664
100,512,10,0.0045621395111083984
100,512,10,0.013964176177978516
100,512,10,0.004877567291259766
100,512,10,0.01000070571899414
100,1024,10,0.020432233810424805
100,1024,10,0.01109623908996582
100,1024,10,0.02351856231689453
100,1024,10,0.027240514755249023
100,1024,10,0.021453142166137695
100,1024,10,0.02610158920288086
100,1024,10,0.02564835548400879
100,1024,10,0.023923635482788086
100,1024,10,0.04051375389099121
100,1024,10,0.010614395141601562
100,2048,10,0.04398345947265625
100,2048,10,0.042050838470458984
100,2048,10,0.020247697830200195
100,2048,10,0.02357316017150879
100,2048,10,0.019704341888427734
100,2048,10,0.020622968673706055
100,2048,10,0.0454404354095459
100,2048,10,0.022364377975463867
100,2048,10,0.05705881118774414
100,2048,10,0.019761323928833008
100,4096,10,0.06368136405944824
100,4096,10,0.029195785522460938
100,4096,10,0.0615389347076416
100,4096,10,0.05565500259399414
100,4096,10,0.02966141700744629
100,4096,10,0.08495521545410156
100,4096,10,0.07492542266845703
100,4096,10,0.05578780174255371
100,4096,10,0.08056044578552246
100,4096,10,0.05963873863220215
100,8192,10,0.2510859966278076
100,8192,10,0.2491757869720459
100,8192,10,0.27042102813720703
100,8192,10,0.262221097946167
100,8192,10,0.24360442161560059
100,8192,10,0.09135746955871582
100,8192,10,0.08788204193115234
100,8192,10,0.0851294994354248
100,8192,10,0.16035723686218262
128,1000,10,0.020030736923217773
128,1000,10,0.014056205749511719
128,1000,10,0.009544849395751953
128,1000,10,0.011495113372802734
128,1000,10,0.00959920883178711
128,1000,10,0.009979963302612305
128,1000,10,0.010634183883666992
128,1000,10,0.009810924530029297
128,1000,10,0.013159036636352539
128,1000,10,0.009599924087524414
256,1000,10,0.02419447898864746
256,1000,10,0.03868913650512695
256,1000,10,0.01704239845275879
256,1000,10,0.035436153411865234
256,1000,10,0.035668373107910156
256,1000,10,0.03945207595825195
256,1000,10,0.0178682804107666
256,1000,10,0.04160594940185547
256,1000,10,0.016934633255004883
256,1000,10,0.08573698997497559
512,1000,10,0.13744878768920898
512,1000,10,0.14769887924194336
512,1000,10,0.053163766860961914
512,1000,10,0.05454707145690918
512,1000,10,0.0551600456237793
512,1000,10,0.07058453559875488
512,1000,10,0.1266040802001953
512,1000,10,0.12250375747680664
512,1000,10,0.055670738220214844
1024,1000,10,0.1942281723022461
1024,1000,10,0.1789710521697998
1024,1000,10,0.183563232421875
1024,1000,10,0.4108259677886963
1024,1000,10,0.09588789939880371
1024,1000,10,0.09318900108337402
1024,1000,10,0.1840529441833496
1024,1000,10,0.09539079666137695
1024,1000,10,0.09637880325317383
1024,1000,10,0.09458017349243164
2048,1000,10,0.3887608051300049
2048,1000,10,0.19487977027893066
2048,1000,10,0.19597649574279785
2048,1000,10,0.1983013153076172
2048,1000,10,0.193864107131958
2048,1000,10,0.19602012634277344
2048,1000,10,0.20082736015319824
2048,1000,10,0.2686278820037842
2048,1000,10,0.28142428398132324
2048,1000,10,0.28578853607177734
100,1000,25,0.042798519134521484
200,2000,25,0.12025117874145508
200,2000,25,0.11784505844116211
200,2000,25,0.1178126335144043
200,2000,25,0.11028146743774414
200,2000,25,0.12035608291625977
200,2000,25,0.11990547180175781
200,2000,25,0.1326141357421875
200,2000,25,0.1158895492553711
200,2000,5,0.03414034843444824
200,2000,25,0.11876749992370605
200,2000,25,0.11515355110168457
200,2000,25,0.12081003189086914
200,2000,25,0.1217195987701416
20,200,5,0.001417398452758789
20,200,5,0.0031023025512695312
20,200,5,0.002016305923461914
20,200,5,0.001378774642944336
100,1000,5,0.007072925567626953
100,1000,50,0.05160117149353027
